age,cat0,cat1,cat2,cat3,region_iso
43,1,1,0,a,RU-VOR
41,1,1,0,a,RU-SAM
29,1,0,0,c,RU-BRY
23,0,0,1,a,RU-YAR
40,0,0,0,a,RU-MOS
31,1,1,0,c,RU-AST
50,0,1,0,a,RU-KYA
18,0,0,0,a,RU-IRK
48,0,0,1,a,RU-UD
67,0,0,0,c,RU-CHU
39,0,1,0,a,RU-SMO
39,1,1,0,b,RU-BA
27,0,0,0,a,RU-TAM
19,1,0,0,b,RU-KDA
39,1,0,0,a,RU-TAM
36,0,0,0,a,RU-MOS
21,0,0,0,b,RU-KL
47,0,0,0,c,RU-KC
52,0,1,0,a,RU-MOW
41,1,0,0,b,RU-MAG
35,1,0,1,a,RU-PRI
38,0,0,0,a,RU-YEV
27,0,0,0,b,RU-SA
21,0,1,0,a,RU-STA
22,0,0,0,a,RU-KO
25,0,1,0,c,RU-VLA
22,0,0,0,a,RU-VOR
18,0,0,0,a,RU-KOS
19,0,0,0,c,RU-KIR
56,0,0,0,c,RU-KRS
30,0,1,0,a,RU-TYU
56,0,1,0,a,RU-SVE
57,1,1,0,b,RU-KHA
45,0,0,1,a,RU-LEN
28,0,1,0,b,RU-KYA
49,0,1,0,a,RU-BRY
55,0,0,0,a,RU-MUR
32,0,1,1,a,RU-MAG
30,0,0,0,a,RU-MOS
19,0,0,0,c,RU-BRY
38,0,0,1,a,RU-MUR
37,0,1,0,a,RU-TA
37,0,0,0,a,RU-KEM
55,0,0,1,c,RU-PNZ
22,0,0,0,a,RU-KDA
64,1,1,0,a,RU-YAN
31,0,0,0,a,RU-SAM
47,0,0,0,c,RU-ME
63,0,1,0,a,RU-KLU
40,0,1,0,c,RU-MAG
36,0,0,0,a,RU-AST
45,0,0,0,a,RU-KHM
23,1,0,0,a,RU-AMU
17,1,0,0,a,RU-CHU
38,0,0,0,a,RU-IRK
19,0,0,1,a,RU-BRY
54,0,0,0,c,RU-IRK
37,0,0,0,b,RU-ROS
54,0,1,0,a,RU-LIP
38,0,0,0,a,RU-BU
26,0,0,0,a,RU-SPE
62,0,0,0,a,RU-NGR
42,0,0,0,c,RU-DA
21,0,0,0,a,RU-MOW
19,0,1,0,a,RU-AMU
58,0,1,0,a,RU-KGD
61,0,1,1,c,RU-ME
24,0,0,0,a,RU-MO
28,1,0,1,a,RU-ZAB
19,0,0,0,a,RU-OMS
36,0,0,0,a,RU-KOS
18,0,0,0,a,RU-AST
63,0,0,0,a,RU-ZAB
48,0,0,0,a,RU-SMO
22,0,1,0,a,RU-ROS
18,0,0,0,a,RU-TY
50,0,0,0,b,RU-PER
46,0,0,0,a,RU-KHM
45,0,0,0,a,RU-TOM
44,0,0,0,a,RU-VGG
30,0,0,0,b,RU-KLU
43,0,1,0,c,RU-STA
52,1,0,0,b,RU-SAK
38,0,1,0,a,RU-TA
31,0,0,0,a,RU-IN
69,0,0,0,c,RU-CHE
37,1,1,0,b,RU-SMO
69,0,1,0,b,RU-ULY
20,0,0,0,b,RU-KL
30,0,0,0,c,RU-NVS
25,0,1,0,a,RU-BU
58,0,0,0,b,RU-KL
32,0,0,0,b,RU-ROS
17,0,0,0,a,RU-ME
26,0,0,0,a,RU-KYA
17,0,0,0,b,RU-KRS
64,0,0,0,a,RU-TYU
17,0,1,0,b,RU-TUL
40,0,0,0,a,RU-OMS
57,1,0,0,c,RU-BU
39,0,0,0,a,RU-MO
38,0,0,0,a,RU-ORL
23,1,0,0,a,RU-MOS
24,0,1,1,c,RU-CHU
23,0,0,0,a,RU-TYU
25,0,0,0,a,RU-RYA
35,0,0,0,c,RU-IN
20,0,0,0,c,RU-AL
70,0,0,1,a,RU-UD
29,1,0,0,b,RU-KO
49,0,0,0,a,RU-BRY
29,1,0,0,a,RU-STA
25,1,0,0,c,RU-TOM
19,0,0,0,a,RU-TVE
32,0,0,0,b,RU-BU
64,0,0,0,b,RU-DA
68,0,0,0,a,RU-MOS
66,0,0,0,a,RU-BEL
43,0,0,0,a,RU-YEV
18,0,0,0,a,RU-TVE
50,0,1,1,a,RU-PSK
66,0,0,0,a,RU-ULY
47,1,1,0,a,RU-KEM
28,0,0,0,c,RU-YAR
43,0,0,0,a,RU-LIP
47,0,0,0,a,RU-KLU
23,0,0,0,a,RU-KC
43,1,0,0,a,RU-VLA
32,0,1,0,a,RU-ORE
23,0,0,0,c,RU-ALT
41,0,0,0,a,RU-KC
49,0,0,0,a,RU-VGG
24,0,0,0,c,RU-NGR
17,0,0,0,b,RU-MO
24,0,0,0,a,RU-AD
47,1,0,1,c,RU-TOM
23,1,1,0,a,RU-ORE
42,0,0,0,c,RU-NVS
31,1,1,0,a,RU-KIR
41,0,0,0,a,RU-PRI
55,0,0,0,a,RU-IN
64,0,0,1,a,RU-MOW
48,0,0,0,a,RU-ULY
63,0,0,0,a,RU-KO
17,0,1,0,a,RU-KGN
35,0,1,0,a,RU-YAN
56,1,1,0,a,RU-SA
36,1,1,0,c,RU-YAR
39,0,0,0,a,RU-VLG
28,0,1,0,a,RU-KGD
61,0,0,0,a,RU-BEL
31,0,0,0,b,RU-KGD
64,0,0,0,c,RU-KOS
49,0,0,0,c,RU-ORL
48,0,1,0,c,RU-MAG
58,0,0,0,a,RU-KEM
48,0,1,0,b,RU-KR
63,0,1,0,a,RU-SA
21,0,0,0,b,RU-PSK
51,1,0,0,a,RU-SVE
28,0,0,0,a,RU-KOS
47,0,0,0,a,RU-NIZ
35,0,0,0,b,RU-PRI
24,0,0,0,a,RU-PSK
33,0,0,1,a,RU-AMU
25,1,0,0,b,RU-LEN
67,0,0,0,a,RU-KYA
60,1,1,0,a,RU-PSK
20,0,0,1,a,RU-SMO
56,0,0,0,a,RU-TY
49,0,0,0,a,RU-LEN
41,0,1,0,a,RU-ARK
60,0,0,0,b,RU-TA
31,0,1,0,a,RU-KEM
43,0,1,0,a,RU-CHU
35,0,1,0,c,RU-NIZ
21,0,1,0,a,RU-SVE
39,0,0,0,a,RU-TY
50,0,0,1,c,RU-PNZ
55,0,0,0,a,RU-NVS
23,0,0,0,a,RU-BA
68,0,0,0,a,RU-OMS
27,0,1,0,a,RU-BU
55,0,0,1,a,RU-BEL
30,0,0,1,b,RU-DA
23,0,0,0,a,RU-KK
56,0,0,0,a,RU-SVE
24,0,0,0,a,RU-BA
45,0,0,0,c,RU-KL
45,0,0,0,a,RU-LEN
53,0,1,1,c,RU-ORL
49,0,0,1,a,RU-KGD
50,0,0,0,a,RU-SAM
53,0,0,0,c,RU-IVA
30,0,0,0,a,RU-ME
27,0,0,0,a,RU-YEV
23,0,0,0,c,RU-ULY
55,1,0,0,c,RU-IRK
44,0,0,1,a,RU-BU
36,1,1,0,a,RU-CHU
40,0,1,0,a,RU-KDA
39,0,0,0,a,RU-MOS
31,0,1,0,c,RU-SPE
40,0,1,1,a,RU-KR
17,0,1,1,a,RU-LEN
33,0,1,0,a,RU-TOM
19,0,0,0,a,RU-ULY
42,0,0,0,a,RU-SVE
48,1,0,1,b,RU-KB
30,0,1,0,c,RU-KC
49,0,0,0,a,RU-UD
39,0,0,0,a,RU-MOW
43,0,0,0,b,RU-UD
50,0,1,0,a,RU-BU
44,0,1,0,a,RU-AST
28,0,0,0,a,RU-NIZ
42,0,1,0,a,RU-TUL
44,0,0,0,c,RU-SE
31,0,0,0,a,RU-AD
20,1,0,0,a,RU-BEL
24,0,0,0,a,RU-TAM
28,1,0,0,b,RU-BA
37,1,1,0,a,RU-UD
38,0,0,0,a,RU-VGG
50,1,0,0,b,RU-NIZ
21,0,0,0,c,RU-ALT
18,0,0,0,b,RU-RYA
29,0,0,0,a,RU-AD
45,1,0,0,b,RU-PRI
60,1,0,0,b,RU-KRS
29,0,1,0,a,RU-TVE
35,0,0,0,a,RU-LIP
53,0,0,0,a,RU-KGD
22,0,0,0,a,RU-CHE
42,1,0,0,a,RU-SVE
32,1,0,0,b,RU-KK
60,0,1,1,a,RU-KGD
45,0,0,0,c,RU-ARK
68,0,0,0,a,RU-KEM
35,0,1,0,a,RU-KGN
54,1,0,0,a,RU-STA
66,1,0,0,a,RU-KAM
55,0,0,0,b,RU-MOS
33,0,0,0,b,RU-SAK
26,0,0,0,a,RU-IVA
17,0,1,0,a,RU-TYU
55,0,1,1,a,RU-ROS
35,1,1,0,a,RU-RYA
42,0,0,0,a,RU-ME
36,0,1,0,a,RU-KGD
60,0,1,0,a,RU-KB
65,0,0,0,a,RU-VGG
52,0,1,0,c,RU-SVE
22,0,0,0,b,RU-CU
29,0,0,0,a,RU-KHM
33,0,1,0,a,RU-MOW
57,1,0,0,a,RU-KAM
34,0,0,0,b,RU-AL
35,0,1,0,a,RU-TAM
25,1,0,1,b,RU-AMU
56,0,0,0,a,RU-NEN
29,1,0,0,c,RU-KEM
27,0,0,1,b,RU-MAG
53,0,0,0,a,RU-LEN
22,0,0,0,a,RU-MOW
27,0,0,0,c,RU-BA
34,0,0,0,b,RU-KLU
22,0,0,0,b,RU-ME
61,0,0,0,b,RU-RYA
17,0,0,0,c,RU-KEM
21,0,0,0,b,RU-KAM
40,0,0,1,a,RU-SPE
33,0,0,0,a,RU-MOW
20,0,0,0,a,RU-AST
42,1,0,1,a,RU-MO
30,0,0,0,a,RU-CU
18,0,1,0,a,RU-TAM
51,0,0,0,b,RU-SAR
38,0,0,0,a,RU-CHU
43,1,0,0,a,RU-IN
23,0,0,0,b,RU-NGR
21,0,0,0,b,RU-AD
69,0,0,0,a,RU-KO
62,0,0,1,a,RU-MAG
61,0,0,1,c,RU-KEM
62,0,0,1,a,RU-PNZ
17,1,0,0,a,RU-YEV
27,0,0,0,a,RU-BEL
27,0,1,0,a,RU-NIZ
54,1,0,0,a,RU-AL
17,0,1,1,b,RU-RYA
27,0,1,0,a,RU-LIP
29,0,0,1,b,RU-ALT
44,0,0,0,c,RU-ROS
27,1,1,0,b,RU-ALT
46,0,0,0,a,RU-TUL
49,0,0,0,a,RU-KGN
43,0,1,0,b,RU-AST
31,1,0,0,a,RU-IRK
48,0,1,0,b,RU-NGR
27,0,1,0,a,RU-TA
26,0,0,0,a,RU-VLG
53,0,0,0,a,RU-KDA
20,0,0,0,c,RU-PSK
45,0,0,1,a,RU-SA
45,1,0,0,a,RU-KOS
48,0,0,0,a,RU-ORL
39,0,0,0,a,RU-KAM
40,0,0,0,a,RU-MUR
24,0,0,0,a,RU-CE
40,0,0,0,a,RU-SVE
58,0,0,1,b,RU-AD
57,0,1,0,a,RU-KGN
43,0,0,0,b,RU-MUR
26,0,0,0,a,RU-ME
27,0,0,0,c,RU-PSK
39,0,0,0,a,RU-OMS
20,0,1,0,a,RU-SAK
42,0,1,1,a,RU-KOS
24,0,0,0,a,RU-STA
20,0,0,1,a,RU-VGG
69,0,0,0,a,RU-VGG
42,0,0,0,a,RU-KK
33,0,0,0,a,RU-KOS
65,1,0,0,a,RU-TYU
68,0,0,0,a,RU-KEM
24,0,0,0,a,RU-KL
37,0,0,1,c,RU-KAM
45,0,1,0,a,RU-AD
29,0,0,0,b,RU-MUR
36,1,0,0,c,RU-KOS
46,0,0,0,a,RU-SAR
18,1,0,0,c,RU-SMO
28,0,0,0,c,RU-SAR
37,1,0,0,a,RU-YAR
22,1,0,1,a,RU-CU
45,0,0,1,a,RU-ORL
18,0,0,1,b,RU-TA
51,0,0,0,b,RU-CHU
36,0,0,0,a,RU-KAM
30,0,1,0,a,RU-ULY
53,0,1,0,a,RU-AL
65,0,0,0,b,RU-MOW
22,0,0,0,a,RU-KR
46,0,0,0,a,RU-KB
21,0,0,0,a,RU-PRI
51,0,0,0,a,RU-AD
45,0,1,0,c,RU-PNZ
25,0,0,0,b,RU-ROS
27,0,1,0,a,RU-KGN
66,0,1,0,c,RU-KO
58,0,0,0,a,RU-AST
40,0,0,0,a,RU-CU
17,0,0,0,a,RU-TA
44,0,0,0,a,RU-AMU
54,0,0,0,b,RU-TYU
20,0,0,0,a,RU-ZAB
33,0,0,0,b,RU-KDA
27,0,0,0,c,RU-TUL
32,0,0,0,a,RU-KLU
38,0,0,0,c,RU-CHE
65,0,0,0,c,RU-LIP
47,0,0,0,a,RU-TAM
37,0,1,0,a,RU-TA
24,0,0,0,a,RU-MOS
25,0,0,0,b,RU-IVA
38,1,0,0,a,RU-BEL
47,0,1,0,a,RU-BU
62,1,0,0,c,RU-BEL
25,0,1,0,a,RU-VGG
22,1,0,0,c,RU-ULY
47,0,0,0,a,RU-CU
48,0,0,0,a,RU-KEM
47,1,0,0,c,RU-KYA
21,0,0,0,a,RU-YAN
27,0,1,0,c,RU-KL
43,0,1,0,b,RU-SA
58,1,0,0,b,RU-LEN
29,0,0,0,c,RU-ZAB
47,0,1,0,b,RU-TA
27,0,0,0,a,RU-DA
59,0,0,0,a,RU-ORE
63,0,1,1,c,RU-ALT
25,1,1,0,b,RU-CE
24,0,0,0,b,RU-TOM
27,0,0,0,a,RU-ORL
26,0,1,0,b,RU-KGN
21,0,0,0,b,RU-STA
47,0,0,0,b,RU-ULY
36,1,1,0,a,RU-MOW
23,0,0,0,c,RU-VLA
65,0,0,0,a,RU-ULY
55,1,0,0,b,RU-KR
20,0,0,0,a,RU-NGR
33,0,0,0,c,RU-TOM
67,0,0,0,b,RU-LEN
27,1,0,0,a,RU-NVS
58,1,0,0,a,RU-IRK
52,1,0,0,a,RU-SE
61,0,0,0,a,RU-SPE
42,0,0,0,a,RU-AL
54,1,0,0,c,RU-BU
48,0,0,0,a,RU-DA
44,1,1,0,a,RU-CHE
69,0,0,0,a,RU-TAM
19,0,0,0,b,RU-KYA
26,0,1,0,a,RU-KO
55,1,0,0,a,RU-VOR
31,0,0,1,b,RU-ALT
46,1,0,0,a,RU-KGD
26,0,0,1,a,RU-KYA
29,1,0,0,c,RU-NVS
42,0,0,0,a,RU-ROS
18,0,0,0,a,RU-KGN
28,0,1,0,a,RU-LEN
38,0,0,0,a,RU-YEV
38,0,0,0,a,RU-KC
60,0,0,0,c,RU-KO
17,0,0,0,b,RU-PSK
39,0,1,0,a,RU-PRI
34,1,0,0,a,RU-YAR
46,0,0,0,a,RU-KRS
30,0,0,0,b,RU-NEN
28,1,0,0,a,RU-MAG
22,1,0,0,b,RU-ZAB
43,0,0,1,c,RU-CE
34,0,0,0,a,RU-SA
62,0,0,0,a,RU-KR
31,0,0,0,a,RU-VGG
33,0,0,0,a,RU-TOM
24,0,0,0,a,RU-VOR
47,0,0,0,b,RU-YAN
31,1,0,0,c,RU-SE
46,0,0,0,c,RU-VLG
53,0,0,0,b,RU-KK
28,0,0,0,a,RU-CHU
46,0,1,1,b,RU-CHU
31,0,0,0,a,RU-LIP
54,0,0,0,c,RU-KEM
29,0,0,0,a,RU-CHU
22,0,0,0,b,RU-OMS
33,0,0,0,a,RU-STA
26,0,0,0,c,RU-DA
57,1,0,0,a,RU-BU
39,0,0,1,a,RU-PRI
48,1,1,0,b,RU-AST
47,1,0,1,b,RU-KHM
35,1,0,0,b,RU-RYA
54,0,0,0,a,RU-MAG
61,0,1,0,b,RU-SE
26,0,0,0,c,RU-AMU
38,1,0,1,a,RU-DA
61,0,0,0,b,RU-TUL
55,0,0,0,a,RU-SVE
47,0,1,0,a,RU-CE
24,0,0,0,a,RU-AST
60,1,1,0,a,RU-ALT
36,0,1,0,a,RU-IVA
53,0,0,0,c,RU-ARK
52,0,0,0,a,RU-SVE
68,0,0,0,a,RU-KB
43,0,0,0,a,RU-IRK
31,0,0,0,c,RU-KB
61,0,0,0,a,RU-CU
40,0,0,0,a,RU-ROS
69,1,1,0,c,RU-YAN
25,1,1,0,a,RU-SAR
62,1,1,0,b,RU-KGD
53,0,1,0,c,RU-VLA
20,0,0,0,a,RU-SAM
45,1,1,0,a,RU-TAM
35,0,0,1,b,RU-AL
51,0,0,0,a,RU-KB
27,0,1,0,a,RU-AD
42,0,0,0,b,RU-KEM
35,0,0,0,b,RU-TA
49,0,0,0,c,RU-PRI
48,0,0,0,a,RU-YEV
62,0,0,0,c,RU-VOR
33,1,0,0,b,RU-KDA
48,0,0,0,b,RU-AD
19,1,1,0,a,RU-KDA
45,0,1,0,a,RU-KHA
21,0,1,0,a,RU-TYU
52,0,0,0,c,RU-KL
35,0,0,0,a,RU-BA
25,0,0,0,a,RU-KHA
34,1,1,0,a,RU-UD
33,0,0,0,b,RU-YAR
38,0,0,0,a,RU-TAM
19,0,1,1,a,RU-BU
59,0,0,0,a,RU-STA
46,0,0,0,a,RU-KO
30,0,0,1,b,RU-MOW
18,0,0,0,a,RU-KGN
45,0,0,0,a,RU-PNZ
19,1,0,0,b,RU-LEN
20,0,1,0,a,RU-KL
56,0,1,0,c,RU-YAR
19,1,0,0,a,RU-VGG
47,0,0,0,b,RU-KB
20,0,0,1,b,RU-KYA
27,0,0,0,c,RU-NGR
20,0,0,0,a,RU-ALT
63,0,0,0,a,RU-TAM
39,0,0,0,b,RU-NEN
57,1,0,0,c,RU-MO
49,0,1,0,c,RU-NIZ
52,0,0,0,a,RU-SAM
33,0,1,0,a,RU-CHE
45,1,0,0,c,RU-PER
24,0,0,0,a,RU-NGR
53,0,1,0,a,RU-ALT
47,1,1,0,a,RU-KLU
17,0,0,0,c,RU-KEM
33,0,1,0,a,RU-MO
34,0,1,0,a,RU-KIR
44,0,0,0,b,RU-ULY
19,0,1,0,a,RU-CE
18,0,0,0,b,RU-PSK
47,1,1,0,a,RU-KB
46,0,1,0,a,RU-NVS
29,0,0,0,b,RU-AMU
49,0,1,0,a,RU-BU
38,1,1,0,a,RU-TOM
44,0,1,0,b,RU-TY
41,0,1,0,c,RU-BU
17,0,1,0,a,RU-KOS
52,1,0,0,c,RU-BU
21,0,1,0,c,RU-AST
24,0,0,0,a,RU-TAM
36,0,0,0,a,RU-KOS
27,0,0,1,a,RU-DA
29,0,1,1,a,RU-BA
21,0,0,0,a,RU-TUL
20,0,0,0,b,RU-ME
42,0,1,0,b,RU-SMO
31,0,0,0,b,RU-SA
38,0,0,0,a,RU-TOM
33,0,0,0,a,RU-KGN
50,1,0,0,a,RU-MOS
57,0,1,0,c,RU-VLG
43,1,1,0,a,RU-KGD
36,0,1,0,a,RU-ORL
44,0,0,0,b,RU-IN
41,1,0,0,a,RU-STA
20,0,1,1,b,RU-KAM
39,0,0,0,c,RU-AST
28,0,0,0,a,RU-RYA
44,0,0,0,a,RU-KB
19,1,0,0,a,RU-SAK
26,0,1,0,b,RU-TVE
38,0,0,0,b,RU-TUL
51,0,0,0,a,RU-YEV
46,0,0,0,b,RU-KIR
26,0,0,0,a,RU-ULY
34,1,0,0,a,RU-KOS
49,1,0,0,b,RU-KR
46,0,1,0,a,RU-KRS
46,0,0,0,c,RU-KC
62,0,1,1,a,RU-KB
44,0,0,0,c,RU-AL
39,0,0,0,b,RU-PSK
44,0,0,0,c,RU-YAR
31,0,1,0,a,RU-VGG
60,0,1,0,a,RU-BA
44,0,1,0,a,RU-ME
18,0,0,0,b,RU-SVE
46,0,0,0,c,RU-MOW
57,0,1,0,b,RU-KO
54,0,0,0,c,RU-MOW
35,0,0,0,a,RU-SVE
63,0,0,0,c,RU-KB
48,1,0,0,c,RU-ROS
26,0,1,0,b,RU-KOS
33,1,0,0,c,RU-BRY
26,0,0,0,a,RU-KLU
26,0,0,1,a,RU-VLG
18,0,0,0,c,RU-MUR
17,0,1,0,b,RU-VLG
30,0,0,0,b,RU-AD
24,0,0,1,b,RU-KLU
18,0,1,0,a,RU-BA
26,0,0,0,b,RU-AST
34,0,0,0,a,RU-PSK
35,0,0,0,a,RU-ORE
47,1,0,0,a,RU-SPE
32,1,0,0,b,RU-LIP
19,0,0,0,b,RU-TVE
48,0,0,1,a,RU-KR
63,0,1,0,c,RU-CE
19,0,0,0,a,RU-KK
42,1,1,0,c,RU-NEN
59,0,0,0,a,RU-SAM
30,1,1,0,c,RU-TVE
29,0,0,0,c,RU-CHU
59,0,0,0,a,RU-CHU
44,0,1,0,a,RU-VLA
28,0,0,0,c,RU-KOS
29,0,0,0,c,RU-KGD
27,0,0,0,b,RU-TYU
49,0,1,0,a,RU-IVA
31,0,0,0,c,RU-TYU
18,0,0,0,a,RU-AL
51,0,0,0,c,RU-TOM
37,0,0,0,a,RU-TOM
52,0,0,0,b,RU-KEM
43,0,1,0,c,RU-MAG
25,0,0,0,a,RU-CE
17,1,0,0,a,RU-CHU
34,1,0,0,b,RU-SA
37,0,1,0,a,RU-KHM
17,0,1,0,b,RU-ME
62,0,0,0,a,RU-NIZ
59,0,1,0,a,RU-ORE
18,0,0,1,a,RU-KK
20,1,0,0,c,RU-LEN
43,0,0,0,a,RU-KRS
42,0,0,0,c,RU-MOS
22,0,0,0,a,RU-BA
17,0,0,0,a,RU-PRI
27,0,0,0,a,RU-TY
23,0,0,0,a,RU-KYA
50,1,1,0,b,RU-CU
22,0,0,0,a,RU-BEL
57,0,0,0,c,RU-YAR
18,1,1,0,a,RU-MAG
62,0,1,0,a,RU-SMO
49,0,0,0,b,RU-AST
44,0,0,0,a,RU-TA
42,0,0,0,b,RU-KOS
24,0,1,0,a,RU-MOS
42,1,0,0,a,RU-KGD
46,0,0,0,a,RU-CHE
32,0,0,0,a,RU-AD
25,0,0,1,c,RU-KB
28,0,0,0,a,RU-KL
53,0,0,0,b,RU-CHU
37,0,0,0,c,RU-ZAB
56,0,0,0,a,RU-NIZ
55,0,0,0,a,RU-STA
59,0,1,0,c,RU-TVE
69,0,1,0,a,RU-KL
35,1,1,0,a,RU-ME
58,0,0,0,b,RU-PNZ
26,0,0,0,c,RU-YEV
36,0,1,0,c,RU-KR
30,0,0,0,c,RU-BU
29,0,0,0,b,RU-MUR
51,0,0,0,a,RU-KK
65,0,0,0,a,RU-KL
46,1,0,0,a,RU-KK
50,0,0,0,a,RU-KHA
35,0,1,0,a,RU-AMU
58,0,1,0,a,RU-TVE
60,0,0,0,a,RU-UD
39,0,0,0,b,RU-KYA
21,0,1,0,a,RU-KHA
29,1,0,1,a,RU-RYA
28,1,0,0,c,RU-SVE
31,1,1,0,a,RU-ULY
34,0,0,0,a,RU-NGR
27,0,1,0,b,RU-IVA
41,0,1,0,a,RU-IVA
66,0,1,0,a,RU-AD
41,1,1,0,b,RU-AL
50,0,1,0,b,RU-KDA
21,0,0,0,a,RU-KOS
39,1,0,0,a,RU-LIP
44,0,0,0,a,RU-SVE
18,0,0,0,c,RU-AMU
23,0,0,0,a,RU-BRY
36,1,0,0,a,RU-SA
66,0,1,0,b,RU-SE
30,0,0,0,c,RU-TAM
67,0,0,0,a,RU-SAK
35,0,0,1,c,RU-VOR
54,1,0,0,a,RU-SVE
21,0,1,0,a,RU-YAN
37,1,1,0,a,RU-YAR
19,1,0,0,c,RU-KGD
56,0,0,0,a,RU-ORE
58,0,0,0,a,RU-KAM
39,0,0,0,b,RU-SA
31,0,0,0,a,RU-MO
18,0,0,0,a,RU-KL
42,1,0,0,b,RU-KO
24,0,1,0,a,RU-MUR
48,1,1,0,a,RU-BA
56,0,0,0,c,RU-MO
19,0,0,0,a,RU-STA
33,0,0,0,a,RU-TOM
61,0,0,0,a,RU-BU
39,1,0,0,a,RU-KYA
24,1,1,0,a,RU-TY
25,0,0,0,a,RU-PRI
30,0,0,0,b,RU-NEN
19,1,1,0,c,RU-TOM
53,0,0,0,a,RU-KYA
34,0,0,1,c,RU-BEL
30,0,0,0,a,RU-MAG
48,0,0,0,c,RU-IVA
18,0,0,0,a,RU-SA
18,0,1,0,a,RU-PNZ
22,0,0,0,a,RU-SPE
31,0,0,0,c,RU-YAR
70,1,0,0,a,RU-SAR
52,0,0,0,a,RU-KC
64,0,0,0,c,RU-KGD
20,0,1,0,a,RU-SAM
52,0,1,0,a,RU-KAM
70,0,0,0,a,RU-CHE
44,0,1,0,a,RU-SPE
18,1,0,0,a,RU-TUL
29,0,0,0,a,RU-NVS
51,0,0,0,b,RU-KRS
28,0,1,0,c,RU-DA
18,0,0,0,b,RU-MOS
57,0,1,0,a,RU-KL
34,0,0,0,a,RU-VLA
68,0,0,0,b,RU-MOS
20,0,0,0,c,RU-BEL
30,0,1,0,c,RU-TY
25,0,0,0,c,RU-SAR
67,1,1,0,a,RU-CHU
18,0,1,0,b,RU-ARK
32,1,1,0,a,RU-IVA
47,0,0,0,a,RU-ULY
39,0,1,0,c,RU-PRI
19,0,0,0,a,RU-STA
23,0,1,0,c,RU-KB
50,0,1,1,a,RU-YAN
39,0,0,0,c,RU-YAN
33,1,1,0,a,RU-OMS
27,1,0,0,a,RU-SAM
26,0,1,0,c,RU-IVA
44,0,0,1,b,RU-KHM
39,0,1,1,a,RU-TAM
26,0,1,0,b,RU-BRY
26,0,0,0,a,RU-KGD
53,1,0,0,a,RU-AL
42,1,0,0,a,RU-KC
35,0,1,1,b,RU-KL
65,1,0,0,a,RU-MO
52,0,0,0,a,RU-NGR
17,0,0,0,b,RU-BA
31,0,0,0,c,RU-NGR
25,0,0,0,a,RU-VOR
46,1,0,1,b,RU-ORL
35,0,1,1,a,RU-NVS
21,1,0,0,a,RU-RYA
18,0,1,0,a,RU-NGR
27,0,0,0,a,RU-VOR
53,0,0,0,a,RU-AST
46,0,1,0,a,RU-RYA
57,0,0,0,b,RU-IVA
53,0,1,0,a,RU-RYA
36,0,1,0,c,RU-VLG
66,0,1,0,a,RU-RYA
20,0,0,0,a,RU-AL
46,0,1,0,a,RU-SMO
56,0,0,0,c,RU-IVA
18,0,0,1,a,RU-AD
42,0,1,0,a,RU-IN
24,1,0,0,a,RU-SA
48,0,1,0,a,RU-MOW
21,0,0,0,b,RU-MAG
28,0,0,0,a,RU-LEN
44,0,0,0,b,RU-BU
34,0,0,0,b,RU-VGG
64,0,0,0,a,RU-KHA
30,0,0,0,a,RU-KGN
63,1,0,0,a,RU-SA
18,0,0,0,b,RU-KYA
46,0,0,0,a,RU-RYA
46,0,0,0,a,RU-AD
42,0,0,0,c,RU-ORE
41,0,1,1,a,RU-SPE
17,1,0,0,c,RU-KOS
18,0,0,0,b,RU-TAM
26,0,0,0,c,RU-IVA
26,0,0,0,c,RU-BU
26,1,0,0,a,RU-TY
28,0,0,0,a,RU-MOW
25,0,0,0,a,RU-BRY
19,0,0,0,b,RU-IVA
57,0,0,0,a,RU-KGD
47,0,0,0,a,RU-KGN
61,0,1,0,a,RU-KK
58,0,0,0,c,RU-KGD
68,0,0,0,c,RU-YAR
30,0,1,0,a,RU-IVA
64,0,0,0,a,RU-TOM
64,0,0,0,a,RU-KB
37,0,0,0,a,RU-UD
30,0,1,0,c,RU-SAR
25,0,0,1,a,RU-BRY
17,0,1,0,b,RU-ULY
18,0,0,1,a,RU-IN
57,0,0,0,c,RU-YAN
64,0,1,0,a,RU-LEN
57,0,0,0,b,RU-CHU
30,0,0,0,a,RU-RYA
49,0,1,0,b,RU-NIZ
33,0,1,0,c,RU-KK
25,1,0,0,a,RU-RYA
38,0,1,0,a,RU-KIR
38,1,1,0,b,RU-KK
38,0,0,0,b,RU-KLU
56,0,1,0,b,RU-OMS
61,0,0,0,a,RU-PER
21,1,1,0,b,RU-KGD
26,0,0,1,b,RU-SAR
29,0,1,0,a,RU-DA
34,0,0,0,a,RU-NEN
37,0,0,0,c,RU-NIZ
48,1,0,0,a,RU-OMS
24,1,1,0,b,RU-SA
64,0,1,0,c,RU-KR
47,0,0,0,a,RU-RYA
45,1,0,0,a,RU-SPE
40,0,0,1,a,RU-PNZ
37,0,0,0,b,RU-PRI
47,0,0,0,a,RU-KO
49,0,1,0,b,RU-ME
60,0,0,0,a,RU-AL
52,0,0,0,a,RU-VOR
53,0,0,0,a,RU-SAR
43,0,0,0,c,RU-MOW
69,0,0,0,a,RU-YAR
58,0,0,0,c,RU-LEN
56,0,1,0,a,RU-SAR
41,0,0,0,c,RU-PER
52,0,0,0,a,RU-AMU
17,0,0,0,b,RU-ZAB
